  200    /Ne: 8 photon emissivity coefficients/
--------------------------------------------------------------------------------
    1    1    1    1    1    1    1    1    1    1    1
--------------------------------------------------------------------------------
//#01/p00/ 00/p01/ 01/p02/ 02/p03/ 03/p04/ 04/p05/ 05/p06/ 06/p07/ 07/p08/ 08/  
      p09/ 09/p10/ 10/                                                          
--------------------------------------------------------------------------------
  127.368    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    1
  130.298    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    6
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 5.59E-44 1.23E-34 1.01E-28 5.71E-25 1.37E-22
 4.32E-21 3.75E-20 1.44E-19 3.28E-19 5.38E-19 7.13E-19 8.21E-19 8.58E-19
 8.35E-19 7.74E-19 6.90E-19 6.02E-19
 1.00E-74 1.00E-74 1.00E-74 5.60E-44 1.23E-34 1.01E-28 5.75E-25 1.38E-22
 4.37E-21 3.80E-20 1.45E-19 3.32E-19 5.44E-19 7.21E-19 8.30E-19 8.66E-19
 8.44E-19 7.81E-19 6.97E-19 6.08E-19
 1.00E-74 1.00E-74 1.00E-74 3.94E-44 9.09E-35 7.88E-29 4.72E-25 1.18E-22
 3.83E-21 3.39E-20 1.31E-19 3.03E-19 5.00E-19 6.68E-19 7.75E-19 8.13E-19
 7.95E-19 7.39E-19 6.61E-19 5.78E-19
 1.00E-74 1.00E-74 1.00E-74 5.60E-44 1.23E-34 1.00E-28 5.70E-25 1.36E-22
 4.30E-21 3.74E-20 1.43E-19 3.27E-19 5.36E-19 7.12E-19 8.20E-19 8.57E-19
 8.36E-19 7.74E-19 6.91E-19 6.03E-19
 1.00E-74 1.00E-74 1.00E-74 5.61E-44 1.23E-34 1.00E-28 5.66E-25 1.35E-22
 4.25E-21 3.68E-20 1.41E-19 3.23E-19 5.30E-19 7.04E-19 8.13E-19 8.50E-19
 8.29E-19 7.68E-19 6.86E-19 5.99E-19
 1.00E-74 1.00E-74 1.00E-74 5.77E-44 1.25E-34 1.01E-28 5.63E-25 1.33E-22
 4.15E-21 3.59E-20 1.37E-19 3.15E-19 5.18E-19 6.90E-19 7.98E-19 8.36E-19
 8.17E-19 7.58E-19 6.77E-19 5.92E-19
  130.298    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    7
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 3.00E-43 8.95E-34 1.40E-27 1.33E-23 4.26E-21
