C      1   120.495    5(2)1( 24.5)-  2(2)0(  3.5)       EXCIT   1    1   5     7  5  1
C      2   134.951    4(2)1( 15.5)-  2(2)0(  3.5)       EXCIT   1    1   5     6  3  2
C      3   182.174    3(2)0(  8.5)-  2(2)0(  3.5)       EXCIT   1    1   5     5  1  3
C      4   355.888    5(2)1( 24.5)-  3(2)0(  8.5)       EXCIT   1    1   5     9  6  4
C      5   520.597    4(2)1( 15.5)-  3(2)0(  8.5)       EXCIT   1    1   5     8  2  5
C      6   1124.86    5(2)1( 24.5)-  4(2)1( 15.5)       EXCIT   1    1   5    10  4  6
C      7   120.495    5(2)1( 24.5)-  2(2)0(  3.5)       RECOM   1    1   5     7  5  1
C      8   134.951    4(2)1( 15.5)-  2(2)0(  3.5)       RECOM   1    1   5     6  3  2
C      9   182.174    3(2)0(  8.5)-  2(2)0(  3.5)       RECOM   1    1   5     5  1  3
C     10   355.888    5(2)1( 24.5)-  3(2)0(  8.5)       RECOM   1    1   5     9  6  4
C     11   520.597    4(2)1( 15.5)-  3(2)0(  8.5)       RECOM   1    1   5     8  2  5
C     12   1124.86    5(2)1( 24.5)-  4(2)1( 15.5)       RECOM   1    1   5    10  4  6
C-------------------------------------------------------------------------------
C
C  CODE     : adas208
C  PRODUCER : Carraro Lorella
C  DATE     : 25/03/21
C
C-------------------------------------------------------------------------------
